frame_number,prep_ms,inference_ms,post_ms,tracking_ms,opflow_ms
375,0.0000,0.0000,0.0000,0.0223,5.4140
376,4.2019,47.2089,4.1101,0.1481,2.2103
377,0.0000,0.0000,0.0000,0.0209,6.8864
378,0.0000,0.0000,0.0000,0.0259,5.5153
379,4.3879,47.8427,4.1010,0.1798,2.2124
380,0.0000,0.0000,0.0000,0.0216,7.9086
381,0.0000,0.0000,0.0000,0.0243,5.7656
382,4.4478,46.9494,4.0476,0.1743,1.0177
383,0.0000,0.0000,0.0000,0.0707,10.5395
384,0.0000,0.0000,0.0000,0.0223,5.4882
385,4.3759,47.6689,4.0401,0.1553,1.3747
386,0.0000,0.0000,0.0000,0.0250,7.2564
387,0.0000,0.0000,0.0000,0.0224,11.1632
388,4.0880,46.8215,4.0476,0.1536,1.4679
389,0.0000,0.0000,0.0000,0.0238,6.6770
390,0.0000,0.0000,0.0000,0.0232,7.2357
391,3.9200,46.4444,4.0872,0.1613,1.5113
392,0.0000,0.0000,0.0000,0.0192,5.6978
393,0.0000,0.0000,0.0000,0.0190,4.0941
394,4.4611,47.1102,3.8317,0.1934,2.3213
395,0.0000,0.0000,0.0000,0.0210,7.1240
396,0.0000,0.0000,0.0000,0.0223,5.7164
397,4.1989,46.2196,3.6418,0.1729,1.3172
398,0.0000,0.0000,0.0000,0.0188,5.5741
399,0.0000,0.0000,0.0000,0.0212,4.4752
400,4.2958,46.8561,4.0338,0.1583,1.6262
401,0.0000,0.0000,0.0000,0.0197,5.9070
402,0.0000,0.0000,0.0000,0.0191,4.5291
403,4.3618,47.2153,3.6303,0.1452,0.5048
404,0.0000,0.0000,0.0000,0.0195,4.0945
405,0.0000,0.0000,0.0000,0.0178,4.0012
406,4.3680,47.3122,4.0720,0.1366,0.4591
407,0.0000,0.0000,0.0000,0.0194,4.1462
408,0.0000,0.0000,0.0000,0.0870,3.5629
409,8.8515,47.4527,3.9384,0.1348,0.5059
410,0.0000,0.0000,0.0000,0.0186,4.0787
411,0.0000,0.0000,0.0000,0.0190,4.4670
412,4.3542,47.1847,4.0927,0.1292,0.4650
413,0.0000,0.0000,0.0000,0.0197,4.0417
414,0.0000,0.0000,0.0000,0.0189,3.9054
415,4.2312,47.6049,3.8827,0.1443,0.4462
416,0.0000,0.0000,0.0000,0.0188,4.1867
417,0.0000,0.0000,0.0000,0.0205,3.8123
418,5.0058,49.4395,4.0844,0.1517,1.3183
419,0.0000,0.0000,0.0000,0.0200,6.8508
420,0.0000,0.0000,0.0000,0.0198,4.3506
421,4.3573,47.6734,4.0636,0.1435,1.5191
422,0.0000,0.0000,0.0000,0.0216,7.1463
423,0.0000,0.0000,0.0000,0.0227,5.3310
424,4.2656,47.1874,3.9363,0.1469,1.3334
425,0.0000,0.0000,0.0000,0.0229,4.9403
426,0.0000,0.0000,0.0000,0.0212,5.6873
427,4.3890,46.8510,4.0566,0.1374,1.3664
428,0.0000,0.0000,0.0000,0.0218,5.7038
429,0.0000,0.0000,0.0000,0.0223,5.4570
430,4.3799,48.0846,4.0448,0.1415,1.6442
431,0.0000,0.0000,0.0000,0.0219,5.7856
432,0.0000,0.0000,0.0000,0.0219,5.6711
433,4.3142,46.9986,3.9431,0.1576,2.7216
434,0.0000,0.0000,0.0000,0.0222,9.2237
435,0.0000,0.0000,0.0000,0.0238,5.5521
436,4.4743,47.5088,4.0691,0.1361,1.4626
437,0.0000,0.0000,0.0000,0.0191,5.6065
438,0.0000,0.0000,0.0000,0.0193,3.9615
439,4.4530,47.2332,4.0516,0.1545,0.4504
440,0.0000,0.0000,0.0000,0.0197,5.1567
441,0.0000,0.0000,0.0000,0.0207,5.3965
442,4.2891,47.0344,4.4154,0.1394,3.1284
443,0.0000,0.0000,0.0000,0.0198,4.2371
444,0.0000,0.0000,0.0000,0.0190,4.6376
445,4.2326,46.4072,4.1254,0.1608,1.5252
446,0.0000,0.0000,0.0000,0.0224,6.2502
447,0.0000,0.0000,0.0000,0.0227,5.8950
448,4.2669,47.1138,3.6575,0.2185,1.3428
449,0.0000,0.0000,0.0000,0.0219,6.1831
450,0.0000,0.0000,0.0000,0.0222,5.9016
451,4.3691,47.1301,4.1264,0.2102,2.6858
452,0.0000,0.0000,0.0000,0.0291,10.9045
453,0.0000,0.0000,0.0000,0.0307,9.5721
454,4.2578,46.4807,3.6445,0.2130,3.1423
455,0.0000,0.0000,0.0000,0.0282,10.8671
456,0.0000,0.0000,0.0000,0.0288,9.9363
457,4.2604,46.7996,4.1662,0.2150,3.0667
458,0.0000,0.0000,0.0000,0.0295,12.8118
459,0.0000,0.0000,0.0000,0.0300,9.5190
460,4.1141,46.2477,3.6771,0.2094,3.2041
461,0.0000,0.0000,0.0000,0.0430,11.8252
462,0.0000,0.0000,0.0000,0.0280,7.9864
463,4.2530,46.6656,4.0602,0.2238,3.2933
464,0.0000,0.0000,0.0000,0.0294,13.1777
465,0.0000,0.0000,0.0000,0.0292,9.4979
466,4.7368,47.3735,4.0555,0.2185,3.4064
467,0.0000,0.0000,0.0000,0.0324,12.3818
468,0.0000,0.0000,0.0000,0.0302,13.1082
469,4.1958,46.3330,4.0507,0.2072,4.5580
470,0.0000,0.0000,0.0000,0.0287,11.3084
471,0.0000,0.0000,0.0000,0.0278,11.0622
472,3.8521,46.5893,4.2417,0.2027,2.9738
473,0.0000,0.0000,0.0000,0.0322,9.8995
474,0.0000,0.0000,0.0000,0.0284,8.8010
475,4.3100,46.4989,4.0559,0.2006,3.4472
476,0.0000,0.0000,0.0000,0.0272,9.3572
477,0.0000,0.0000,0.0000,0.0210,8.7912
478,4.3145,46.6036,4.0779,0.3413,3.3687
479,0.0000,0.0000,0.0000,0.0260,9.6676
480,0.0000,0.0000,0.0000,0.0251,6.9743
481,4.4443,46.9420,4.0727,0.2074,3.5073
482,0.0000,0.0000,0.0000,0.0304,9.8577
483,0.0000,0.0000,0.0000,0.0290,9.7592
484,4.3899,47.1125,4.0683,0.1953,3.3548
485,0.0000,0.0000,0.0000,0.0221,9.4282
486,0.0000,0.0000,0.0000,0.0227,6.0903
487,4.3951,47.3413,4.0575,0.1949,3.2986
488,0.0000,0.0000,0.0000,0.0293,8.8040
489,0.0000,0.0000,0.0000,0.0290,8.5060
490,4.1481,46.9457,4.1342,0.1953,3.1272
491,0.0000,0.0000,0.0000,0.0231,8.8364
492,0.0000,0.0000,0.0000,0.0229,8.1147
493,4.2890,46.5639,3.9847,0.1882,3.1822
494,0.0000,0.0000,0.0000,0.0216,8.1058
495,0.0000,0.0000,0.0000,0.0225,5.5791
496,4.0883,47.0360,4.0118,0.1781,3.1394
497,0.0000,0.0000,0.0000,0.0234,8.4850
498,0.0000,0.0000,0.0000,0.0212,6.7678
499,4.8003,47.0003,4.2519,0.1930,3.5739
500,0.0000,0.0000,0.0000,0.0224,7.9671
501,0.0000,0.0000,0.0000,0.0216,5.3892
502,4.2688,46.4210,4.0185,0.1682,4.4391
503,0.0000,0.0000,0.0000,0.0218,7.1287
504,0.0000,0.0000,0.0000,0.0229,6.4556
505,3.9758,46.8556,3.9379,0.1510,2.6764
506,0.0000,0.0000,0.0000,0.0175,7.4917
507,0.0000,0.0000,0.0000,0.0196,3.6978
508,4.2858,46.4562,4.0586,0.1495,2.7587
509,0.0000,0.0000,0.0000,0.0206,5.8181
510,0.0000,0.0000,0.0000,0.0199,4.0106
