frame_number,prep_ms,inference_ms,post_ms,tracking_ms,opflow_ms
472,0.0000,0.0000,0.0000,0.0240,9.1325
473,0.0000,0.0000,0.0000,0.0257,7.2298
474,0.0000,0.0000,0.0000,0.0256,7.0323
475,4.1361,109.9092,3.7882,0.1997,4.8774
476,0.0000,0.0000,0.0000,0.0255,11.1910
477,0.0000,0.0000,0.0000,0.0248,6.9674
478,0.0000,0.0000,0.0000,0.0247,6.8418
479,0.0000,0.0000,0.0000,0.0253,7.0999
480,0.0000,0.0000,0.0000,0.0274,7.0412
481,4.4782,109.8250,3.6615,0.2459,3.6866
482,0.0000,0.0000,0.0000,0.0317,13.0195
483,0.0000,0.0000,0.0000,0.0310,11.3881
484,0.0000,0.0000,0.0000,0.0306,9.3689
485,0.0000,0.0000,0.0000,0.0238,9.7522
486,0.0000,0.0000,0.0000,0.0252,7.4448
487,4.6397,109.2557,4.0273,0.2028,3.2738
488,0.0000,0.0000,0.0000,0.0301,10.3931
489,0.0000,0.0000,0.0000,0.0297,8.2879
490,0.0000,0.0000,0.0000,0.0249,8.7900
491,0.0000,0.0000,0.0000,0.0266,7.2745
492,0.0000,0.0000,0.0000,0.0226,6.0649
493,4.4443,109.7183,4.1014,0.1913,3.2032
494,0.0000,0.0000,0.0000,0.0234,9.9865
495,0.0000,0.0000,0.0000,0.0222,5.6277
496,0.0000,0.0000,0.0000,0.0225,5.3122
497,0.0000,0.0000,0.0000,0.0420,5.3346
498,0.0000,0.0000,0.0000,0.0241,6.2811
499,4.7513,111.3229,4.2642,0.1684,3.1477
500,0.0000,0.0000,0.0000,0.0249,9.3081
501,0.0000,0.0000,0.0000,0.0253,7.1012
502,0.0000,0.0000,0.0000,0.0243,7.0930
503,0.0000,0.0000,0.0000,0.0245,7.4045
504,0.0000,0.0000,0.0000,0.0243,6.5949
505,4.3439,109.9189,3.7841,0.1903,3.2823
506,0.0000,0.0000,0.0000,0.0308,9.4296
507,0.0000,0.0000,0.0000,0.0280,10.0924
508,0.0000,0.0000,0.0000,0.0280,8.7434
509,0.0000,0.0000,0.0000,0.0290,7.9911
510,0.0000,0.0000,0.0000,0.0321,8.3064
